epoch,step,train_acc_epoch,train_loss_epoch,train_loss_step,val_acc,val_loss
0,616,,,1.451629638671875,,
0,617,,,1.5235443115234375,,
0,618,,,1.8350677490234375,,
0,619,,,1.2583770751953125,,
0,620,,,1.523193359375,,
0,621,,,1.5609588623046875,,
0,622,,,1.4837188720703125,,
0,623,,,1.724578857421875,,
0,624,,,1.36260986328125,,
0,625,,,1.50775146484375,,
0,626,,,1.3287353515625,,
0,627,,,1.4114532470703125,,
0,628,,,1.478424072265625,,
0,629,,,1.352569580078125,,
0,630,,,1.6369171142578125,,
0,631,,,1.377471923828125,,
0,632,,,1.3122406005859375,,
0,633,,,1.5792083740234375,,
0,634,,,1.25677490234375,,
0,635,,,1.413726806640625,,
0,636,,,1.316741943359375,,
0,637,,,1.58843994140625,,
0,638,,,1.4024200439453125,,
0,639,,,1.4228363037109375,,
0,640,,,1.1693878173828125,,
0,641,,,1.3387908935546875,,
0,642,,,1.791290283203125,,
0,643,,,1.4038238525390625,,
0,644,,,1.3652801513671875,,
0,645,,,1.420379638671875,,
0,646,,,1.5519866943359375,,
0,647,,,1.5977630615234375,,
0,648,,,1.254241943359375,,
0,649,,,1.610137939453125,,
0,650,,,1.2400970458984375,,
0,651,,,1.5229339599609375,,
0,652,,,1.4915084838867188,,
0,653,,,1.268646240234375,,
0,654,,,1.57696533203125,,
0,655,,,1.475189208984375,,
0,656,,,1.4895172119140625,,
0,657,,,1.7202301025390625,,
0,658,,,1.336090087890625,,
0,659,,,1.5903778076171875,,
0,660,,,1.461822509765625,,
0,661,,,1.563232421875,,
0,662,,,1.42327880859375,,
0,663,,,1.7953338623046875,,
0,664,,,1.4980621337890625,,
0,665,,,1.601776123046875,,
0,666,,,1.241546630859375,,
0,667,,,1.42974853515625,,
0,668,,,1.4510498046875,,
0,669,,,1.371734619140625,,
0,670,,,1.4896087646484375,,
0,671,,,1.4232635498046875,,
0,672,,,1.759552001953125,,
0,673,,,1.2291412353515625,,
0,674,,,1.5373077392578125,,
0,675,,,1.429473876953125,,
0,676,,,1.6834564208984375,,
0,677,,,1.5284423828125,,
0,678,,,1.5875396728515625,,
0,679,,,1.6083984375,,
0,680,,,1.54107666015625,,
0,681,,,1.45501708984375,,
0,682,,,1.6390380859375,,
0,683,,,1.288116455078125,,
0,684,,,1.4019012451171875,,
0,685,,,1.481781005859375,,
0,686,,,1.4498748779296875,,
0,687,,,1.506195068359375,,
0,688,,,1.6222686767578125,,
0,689,,,1.4300689697265625,,
0,690,,,1.2439727783203125,,
0,691,,,1.6907501220703125,,
0,692,,,1.3888397216796875,,
0,693,,,1.5497589111328125,,
0,694,,,1.7129364013671875,,
0,695,,,1.4404144287109375,,
0,696,,,1.4180450439453125,,
0,697,,,1.330810546875,,
0,698,,,1.50201416015625,,
0,699,,,1.395050048828125,,
0,700,,,1.5693817138671875,,
0,701,,,1.4644622802734375,,
0,702,,,1.41961669921875,,
0,703,,,1.4457855224609375,,
0,704,,,1.48516845703125,,
0,705,,,1.3966827392578125,,
0,706,,,1.4082489013671875,,
0,707,,,1.3052978515625,,
0,708,,,1.5165863037109375,,
0,709,,,1.5037384033203125,,
0,710,,,1.417755126953125,,
0,711,,,1.5311431884765625,,
0,712,,,1.2949371337890625,,
0,713,,,1.7872772216796875,,
0,714,,,1.3271484375,,
0,715,,,1.170623779296875,,
0,716,,,1.53338623046875,,
0,717,,,1.3082733154296875,,
0,718,,,1.4978790283203125,,
0,719,,,1.4347381591796875,,
0,720,,,1.3520736694335938,,
0,721,,,1.1611785888671875,,
0,722,,,1.9205169677734375,,
0,723,,,1.2548828125,,
0,724,,,1.4009170532226562,,
0,725,,,1.3947219848632812,,
0,726,,,1.4626007080078125,,
0,727,,,1.5172119140625,,
0,728,,,1.4520263671875,,
0,729,,,1.4530792236328125,,
0,730,,,1.832000732421875,,
0,731,,,1.31878662109375,,
0,732,,,1.3226165771484375,,
0,733,,,1.2348785400390625,,
0,734,,,1.7489776611328125,,
0,735,,,1.507080078125,,
0,736,,,1.4125518798828125,,
0,737,,,1.394073486328125,,
0,738,,,1.4046401977539062,,
0,739,,,1.5498809814453125,,
0,740,,,1.2888107299804688,,
0,741,,,1.5296478271484375,,
0,742,,,1.377838134765625,,
0,743,,,1.4068145751953125,,
0,744,,,1.58056640625,,
0,745,,,1.527130126953125,,
0,746,,,1.3933258056640625,,
0,747,,,1.2221221923828125,,
0,748,,,1.56756591796875,,
0,749,,,1.3038177490234375,,
0,750,,,1.4835205078125,,
0,751,,,1.2964019775390625,,
0,752,,,1.6317901611328125,,
0,753,,,1.2464599609375,,
0,754,,,1.2609786987304688,,
0,755,,,1.49432373046875,,
0,756,,,1.2990570068359375,,
0,757,,,1.4611358642578125,,
0,758,,,1.225738525390625,,
0,759,,,1.6706390380859375,,
0,760,,,1.3802947998046875,,
0,761,,,1.4784088134765625,,
0,762,,,1.596435546875,,
0,763,,,1.2375640869140625,,
0,764,,,1.2872467041015625,,
0,765,,,1.5769882202148438,,
0,766,,,1.985443115234375,,
0,767,,,1.320159912109375,,
0,768,,,1.7884750366210938,,
0,769,,,1.5007400512695312,,
0,770,,,1.52679443359375,,
0,771,,,1.335357666015625,,
0,772,,,1.347320556640625,,
0,773,,,1.5479736328125,,
0,774,,,1.317474365234375,,
0,775,,,1.4192962646484375,,
0,776,,,1.260406494140625,,
0,777,,,1.29351806640625,,
0,778,,,1.8020172119140625,,
0,779,,,1.4536895751953125,,
0,780,,,1.62921142578125,,
0,781,,,1.37237548828125,,
0,782,,,1.5693359375,,
0,783,,,1.6069488525390625,,
0,784,,,1.5319366455078125,,
0,785,,,1.246734619140625,,
0,786,,,1.4280548095703125,,
0,787,,,1.6051025390625,,
0,788,,,1.4774627685546875,,
0,789,,,1.5264434814453125,,
0,790,,,1.2717132568359375,,
0,791,,,1.2438507080078125,,
0,792,,,1.3148651123046875,,
0,793,,,1.3020782470703125,,
0,794,,,1.287933349609375,,
0,795,,,1.52484130859375,,
0,796,,,1.8690643310546875,,
0,797,,,1.3550796508789062,,
0,798,,,1.6516571044921875,,
0,799,,,1.333038330078125,,
0,800,,,1.8110198974609375,,
0,801,,,1.5558395385742188,,
0,802,,,1.29827880859375,,
0,803,,,1.211883544921875,,
0,804,,,1.3714141845703125,,
0,805,,,1.427398681640625,,
0,806,,,1.5086517333984375,,
0,807,,,1.2818756103515625,,
0,808,,,1.4451751708984375,,
0,809,,,1.4665374755859375,,
0,810,,,1.521270751953125,,
0,811,,,1.4916229248046875,,
0,812,,,1.5086822509765625,,
0,813,,,1.442291259765625,,
0,814,,,1.272430419921875,,
0,815,,,1.2852325439453125,,
0,816,,,1.5024871826171875,,
0,817,,,1.4324951171875,,
0,818,,,1.330474853515625,,
0,819,,,1.6152725219726562,,
0,820,,,1.6959381103515625,,
0,821,,,1.4967193603515625,,
0,822,,,1.2280731201171875,,
0,823,,,1.778350830078125,,
0,824,,,1.63702392578125,,
0,825,,,1.31768798828125,,
0,826,,,1.388153076171875,,
0,827,,,1.6960601806640625,,
0,828,,,1.483978271484375,,
0,829,,,1.586669921875,,
0,830,,,1.45404052734375,,
0,831,,,1.633880615234375,,
0,832,,,1.5522308349609375,,
0,833,,,1.8346099853515625,,
0,834,,,1.3289337158203125,,
0,835,,,1.21771240234375,,
0,836,,,1.52410888671875,,
0,837,,,1.4566192626953125,,
0,838,,,1.5164031982421875,,
0,839,,,1.473907470703125,,
0,840,,,1.380401611328125,,
0,841,,,1.4554901123046875,,
0,842,,,1.7613525390625,,
